0.61,0.65,0.02,0.71,0.71,0.67,0.69,0.71,0.72,0.70,1.00,0.65,0.66,0.73,0.65,0.66,0.59,0.67,0.62,0.70,0.70,0.65,0.66,0.71,0.63,0.71,0.64,0.61,0.66,0.68,0.64,0.63,0.62,0.61,0.62,0.65,0.58,0.68,0.57,0.67,0.63,0.70,0.69,0.63,0.68,0.40,0.52,0.69,0.66,0.61
0.66,0.87,-0.05,0.85,0.78,0.86,0.74,0.81,0.74,0.78,0.65,1.00,0.75,0.75,0.78,0.72,0.66,0.83,0.73,0.85,0.73,0.89,0.80,0.66,0.77,0.69,0.79,0.62,0.75,0.79,0.82,0.80,0.79,0.72,0.60,0.74,0.62,0.86,0.73,0.76,0.81,0.79,0.75,0.69,0.73,0.41,0.52,0.76,0.80,0.80
0.55,0.80,-0.04,0.80,0.81,0.70,0.70,0.76,0.71,0.68,0.66,0.75,1.00,0.73,0.79,0.64,0.60,0.70,0.61,0.75,0.75,0.79,0.78,0.62,0.85,0.72,0.76,0.47,0.79,0.78,0.73,0.72,0.83,0.81,0.54,0.75,0.49,0.81,0.71,0.63,0.70,0.67,0.78,0.67,0.64,0.28,0.48,0.76,0.71,0.68
0.74,0.74,-0.06,0.80,0.88,0.84,0.76,0.85,0.72,0.80,0.73,0.75,0.73,1.00,0.84,0.81,0.73,0.84,0.73,0.83,0.80,0.75,0.79,0.84,0.74,0.83,0.77,0.68,0.86,0.80,0.77,0.81,0.71,0.67,0.61,0.74,0.67,0.78,0.61,0.76,0.79,0.82,0.84,0.76,0.83,0.43,0.61,0.78,0.83,0.75
0.72,0.78,-0.06,0.82,0.87,0.83,0.76,0.78,0.66,0.82,0.65,0.78,0.79,0.84,1.00,0.81,0.75,0.83,0.71,0.85,0.76,0.79,0.77,0.76,0.79,0.76,0.80,0.70,0.89,0.79,0.82,0.85,0.75,0.76,0.66,0.78,0.65,0.79,0.67,0.78,0.78,0.83,0.90,0.78,0.83,0.34,0.61,0.75,0.83,0.78
0.80,0.69,-0.05,0.75,0.78,0.85,0.81,0.79,0.66,0.86,0.66,0.72,0.64,0.81,0.81,1.00,0.84,0.79,0.78,0.81,0.68,0.69,0.66,0.76,0.65,0.71,0.78,0.78,0.78,0.75,0.77,0.76,0.59,0.71,0.69,0.73,0.69,0.74,0.53,0.79,0.82,0.82,0.78,0.80,0.81,0.45,0.62,0.75,0.79,0.77
0.81,0.63,-0.07,0.71,0.73,0.81,0.74,0.79,0.59,0.82,0.59,0.66,0.60,0.73,0.75,0.84,1.00,0.70,0.79,0.74,0.65,0.67,0.59,0.66,0.62,0.64,0.79,0.78,0.69,0.68,0.74,0.66,0.53,0.61,0.75,0.68,0.73,0.68,0.48,0.80,0.76,0.86,0.76,0.73,0.77,0.28,0.52,0.69,0.72,0.68
0.71,0.79,-0.03,0.84,0.85,0.87,0.76,0.80,0.74,0.80,0.67,0.83,0.70,0.84,0.83,0.79,0.70,1.00,0.70,0.89,0.75,0.78,0.81,0.84,0.73,0.79,0.78,0.68,0.88,0.78,0.85,0.86,0.72,0.71,0.62,0.78,0.66,0.83,0.66,0.78,0.83,0.84,0.84,0.79,0.86,0.46,0.58,0.78,0.81,0.77
0.78,0.63,-0.01,0.74,0.75,0.76,0.73,0.76,0.65,0.77,0.62,0.73,0.61,0.73,0.71,0.78,0.79,0.70,1.00,0.70,0.67,0.74,0.58,0.65,0.57,0.65,0.82,0.74,0.71,0.63,0.69,0.63,0.59,0.62,0.69,0.69,0.68,0.67,0.48,0.76,0.76,0.81,0.70,0.69,0.71,0.44,0.52,0.73,0.78,0.77
0.72,0.81,-0.08,0.80,0.84,0.87,0.79,0.83,0.74,0.82,0.70,0.85,0.75,0.83,0.85,0.81,0.74,0.89,0.70,1.00,0.75,0.77,0.85,0.79,0.80,0.76,0.77,0.68,0.82,0.80,0.86,0.85,0.76,0.73,0.61,0.78,0.66,0.82,0.69,0.76,0.84,0.84,0.82,0.83,0.83,0.40,0.62,0.78,0.77,0.76
0.69,0.77,-0.01,0.74,0.80,0.74,0.72,0.76,0.69,0.74,0.70,0.73,0.75,0.80,0.76,0.68,0.65,0.75,0.67,0.75,1.00,0.75,0.73,0.71,0.71,0.76,0.72,0.64,0.75,0.70,0.66,0.72,0.73,0.70,0.57,0.67,0.67,0.75,0.60,0.70,0.71,0.75,0.77,0.68,0.75,0.34,0.50,0.75,0.78,0.62
0.68,0.82,-0.06,0.86,0.84,0.80,0.71,0.81,0.74,0.74,0.65,0.89,0.79,0.75,0.79,0.69,0.67,0.78,0.74,0.77,0.75,1.00,0.76,0.65,0.72,0.73,0.81,0.56,0.80,0.77,0.75,0.79,0.81,0.71,0.64,0.73,0.61,0.83,0.70,0.76,0.80,0.76,0.80,0.66,0.70,0.36,0.45,0.77,0.80,0.78
0.59,0.83,-0.04,0.80,0.81,0.76,0.73,0.82,0.77,0.72,0.66,0.80,0.78,0.79,0.77,0.66,0.59,0.81,0.58,0.85,0.73,0.76,1.00,0.72,0.84,0.74,0.70,0.54,0.79,0.81,0.79,0.83,0.84,0.71,0.48,0.76,0.56,0.81,0.73,0.68,0.73,0.74,0.79,0.71,0.72,0.33,0.60,0.78,0.73,0.68
0.70,0.68,-0.00,0.72,0.81,0.74,0.70,0.75,0.70,0.72,0.71,0.66,0.62,0.84,0.76,0.76,0.66,0.84,0.65,0.79,0.71,0.65,0.72,1.00,0.64,0.84,0.70,0.63,0.81,0.71,0.72,0.80,0.64,0.62,0.58,0.73,0.64,0.70,0.54,0.69,0.74,0.76,0.79,0.76,0.80,0.44,0.60,0.73,0.76,0.68
0.54,0.76,-0.01,0.75,0.77,0.71,0.68,0.75,0.68,0.68,0.63,0.77,0.85,0.74,0.79,0.65,0.62,0.73,0.57,0.80,0.71,0.72,0.84,0.64,1.00,0.66,0.69,0.52,0.73,0.77,0.82,0.78,0.76,0.75,0.50,0.72,0.52,0.79,0.73,0.65,0.66,0.72,0.80,0.64,0.71,0.21,0.58,0.72,0.71,0.67
0.67,0.69,-0.05,0.75,0.85,0.74,0.71,0.80,0.73,0.70,0.71,0.69,0.72,0.83,0.76,0.71,0.64,0.79,0.65,0.76,0.76,0.73,0.74,0.84,0.66,1.00,0.73,0.59,0.82,0.76,0.66,0.78,0.73,0.64,0.58,0.72,0.57,0.75,0.62,0.68,0.74,0.71,0.81,0.72,0.75,0.43,0.52,0.79,0.78,0.65
0.76,0.76,-0.07,0.86,0.85,0.81,0.75,0.82,0.71,0.79,0.64,0.79,0.76,0.77,0.80,0.78,0.79,0.78,0.82,0.77,0.72,0.81,0.70,0.70,0.69,0.73,1.00,0.68,0.78,0.74,0.78,0.74,0.74,0.73,0.70,0.83,0.70,0.80,0.62,0.82,0.84,0.82,0.78,0.74,0.75,0.36,0.52,0.79,0.81,0.78
0.78,0.59,-0.04,0.65,0.64,0.77,0.79,0.67,0.55,0.87,0.61,0.62,0.47,0.68,0.70,0.78,0.78,0.68,0.74,0.68,0.64,0.56,0.54,0.63,0.52,0.59,0.68,1.00,0.66,0.61,0.65,0.62,0.42,0.63,0.68,0.67,0.75,0.63,0.40,0.72,0.70,0.77,0.66,0.65,0.75,0.47,0.62,0.61,0.70,0.70
0.70,0.76,-0.06,0.82,0.89,0.82,0.79,0.80,0.72,0.81,0.66,0.75,0.79,0.86,0.89,0.78,0.69,0.88,0.71,0.82,0.75,0.80,0.79,0.81,0.73,0.82,0.78,0.66,1.00,0.82,0.77,0.85,0.77,0.76,0.62,0.80,0.60,0.81,0.65,0.74,0.81,0.80,0.88,0.82,0.82,0.45,0.61,0.81,0.83,0.79
0.63,0.78,-0.01,0.82,0.82,0.81,0.79,0.83,0.76,0.77,0.68,0.79,0.78,0.80,0.79,0.75,0.68,0.78,0.63,0.80,0.70,0.77,0.81,0.71,0.77,0.76,0.74,0.61,0.82,1.00,0.74,0.77,0.75,0.74,0.61,0.80,0.58,0.77,0.75,0.72,0.79,0.78,0.81,0.75,0.76,0.47,0.72,0.80,0.79,0.74
0.71,0.79,-0.06,0.79,0.77,0.84,0.69,0.74,0.62,0.78,0.64,0.82,0.73,0.77,0.82,0.77,0.74,0.85,0.69,0.86,0.66,0.75,0.79,0.72,0.82,0.66,0.78,0.65,0.77,0.74,1.00,0.80,0.67,0.74,0.67,0.74,0.68,0.80,0.67,0.78,0.77,0.81,0.81,0.73,0.78,0.31,0.57,0.69,0.72,0.75
0.68,0.77,-0.08,0.78,0.85,0.80,0.74,0.82,0.70,0.77,0.63,0.80,0.72,0.81,0.85,0.76,0.66,0.86,0.63,0.85,0.72,0.79,0.83,0.80,0.78,0.78,0.74,0.62,0.85,0.77,0.80,1.00,0.78,0.69,0.57,0.75,0.58,0.81,0.63,0.73,0.80,0.79,0.86,0.76,0.85,0.35,0.55,0.80,0.82,0.75
0.55,0.83,-0.05,0.77,0.81,0.71,0.69,0.82,0.75,0.67,0.62,0.79,0.83,0.71,0.75,0.59,0.53,0.72,0.59,0.76,0.73,0.81,0.84,0.64,0.76,0.73,0.74,0.42,0.77,0.75,0.67,0.78,1.00,0.70,0.44,0.72,0.47,0.82,0.69,0.62,0.75,0.66,0.77,0.67,0.62,0.30,0.45,0.81,0.73,0.65
0.61,0.77,0.01,0.75,0.69,0.72,0.75,0.69,0.65,0.75,0.61,0.72,0.81,0.67,0.76,0.71,0.61,0.71,0.62,0.73,0.70,0.71,0.71,0.62,0.75,0.64,0.73,0.63,0.76,0.74,0.74,0.69,0.70,1.00,0.54,0.78,0.57,0.80,0.64,0.68,0.71,0.66,0.71,0.67,0.65,0.44,0.60,0.70,0.70,0.77
0.75,0.58,-0.05,0.63,0.65,0.72,0.61,0.65,0.54,0.71,0.62,0.60,0.54,0.61,0.66,0.69,0.75,0.62,0.69,0.61,0.57,0.64,0.48,0.58,0.50,0.58,0.70,0.68,0.62,0.61,0.67,0.57,0.44,0.54,1.00,0.63,0.67,0.59,0.47,0.72,0.67,0.74,0.66,0.60,0.66,0.32,0.40,0.59,0.60,0.64
0.70,0.77,-0.02,0.80,0.79,0.76,0.79,0.77,0.72,0.75,0.65,0.74,0.75,0.74,0.78,0.73,0.68,0.78,0.69,0.78,0.67,0.73,0.76,0.73,0.72,0.72,0.83,0.67,0.80,0.80,0.74,0.75,0.72,0.78,0.63,1.00,0.63,0.80,0.65,0.73,0.78,0.76,0.77,0.78,0.74,0.47,0.63,0.77,0.77,0.77
0.84,0.64,-0.06,0.63,0.64,0.72,0.65,0.64,0.53,0.74,0.58,0.62,0.49,0.67,0.65,0.69,0.73,0.66,0.68,0.66,0.67,0.61,0.56,0.64,0.52,0.57,0.70,0.75,0.60,0.58,0.68,0.58,0.47,0.57,0.67,0.63,1.00,0.61,0.52,0.78,0.68,0.76,0.61,0.60,0.70,0.38,0.56,0.60,0.65,0.60
0.66,0.85,-0.03,0.85,0.80,0.81,0.76,0.82,0.75,0.77,0.68,0.86,0.81,0.78,0.79,0.74,0.68,0.83,0.67,0.82,0.75,0.83,0.81,0.70,0.79,0.75,0.80,0.63,0.81,0.77,0.80,0.81,0.82,0.80,0.59,0.80,0.61,1.00,0.69,0.70,0.80,0.76,0.79,0.70,0.72,0.42,0.52,0.77,0.79,0.80
0.49,0.71,-0.01,0.71,0.66,0.62,0.61,0.63,0.66,0.54,0.57,0.73,0.71,0.61,0.67,0.53,0.48,0.66,0.48,0.69,0.60,0.70,0.73,0.54,0.73,0.62,0.62,0.40,0.65,0.75,0.67,0.63,0.69,0.64,0.47,0.65,0.52,0.69,1.00,0.63,0.59,0.62,0.68,0.53,0.59,0.35,0.52,0.61,0.64,0.58
0.83,0.70,-0.07,0.79,0.76,0.82,0.75,0.76,0.63,0.80,0.67,0.76,0.63,0.76,0.78,0.79,0.80,0.78,0.76,0.76,0.70,0.76,0.68,0.69,0.65,0.68,0.82,0.72,0.74,0.72,0.78,0.73,0.62,0.68,0.72,0.73,0.78,0.70,0.63,1.00,0.79,0.86,0.78,0.70,0.78,0.34,0.54,0.69,0.75,0.72
0.79,0.78,-0.10,0.84,0.84,0.89,0.83,0.85,0.74,0.83,0.63,0.81,0.70,0.79,0.78,0.82,0.76,0.83,0.76,0.84,0.71,0.80,0.73,0.74,0.66,0.74,0.84,0.70,0.81,0.79,0.77,0.80,0.75,0.71,0.67,0.78,0.68,0.80,0.59,0.79,1.00,0.79,0.78,0.80,0.77,0.48,0.56,0.82,0.80,0.78
0.79,0.73,-0.06,0.80,0.83,0.86,0.80,0.83,0.73,0.86,0.70,0.79,0.67,0.82,0.83,0.82,0.86,0.84,0.81,0.84,0.75,0.76,0.74,0.76,0.72,0.71,0.82,0.77,0.80,0.78,0.81,0.79,0.66,0.66,0.74,0.76,0.76,0.76,0.62,0.86,0.79,1.00,0.82,0.79,0.87,0.38,0.59,0.76,0.80,0.77
0.72,0.76,-0.06,0.80,0.88,0.80,0.74,0.82,0.67,0.78,0.69,0.75,0.78,0.84,0.90,0.78,0.76,0.84,0.70,0.82,0.77,0.80,0.79,0.79,0.80,0.81,0.78,0.66,0.88,0.81,0.81,0.86,0.77,0.71,0.66,0.77,0.61,0.79,0.68,0.78,0.78,0.82,1.00,0.73,0.84,0.30,0.56,0.78,0.84,0.71
0.69,0.68,-0.07,0.73,0.79,0.80,0.79,0.76,0.71,0.79,0.63,0.69,0.67,0.76,0.78,0.80,0.73,0.79,0.69,0.83,0.68,0.66,0.71,0.76,0.64,0.72,0.74,0.65,0.82,0.75,0.73,0.76,0.67,0.67,0.60,0.78,0.60,0.70,0.53,0.70,0.80,0.79,0.73,1.00,0.81,0.44,0.62,0.81,0.72,0.70
0.73,0.70,-0.04,0.76,0.83,0.81,0.75,0.77,0.68,0.80,0.68,0.73,0.64,0.83,0.83,0.81,0.77,0.86,0.71,0.83,0.75,0.70,0.72,0.80,0.71,0.75,0.75,0.75,0.82,0.76,0.78,0.85,0.62,0.65,0.66,0.74,0.70,0.72,0.59,0.78,0.77,0.87,0.84,0.81,1.00,0.38,0.60,0.77,0.85,0.74
0.37,0.40,0.10,0.43,0.40,0.46,0.52,0.43,0.56,0.47,0.40,0.41,0.28,0.43,0.34,0.45,0.28,0.46,0.44,0.40,0.34,0.36,0.33,0.44,0.21,0.43,0.36,0.47,0.45,0.47,0.31,0.35,0.30,0.44,0.32,0.47,0.38,0.42,0.35,0.34,0.48,0.38,0.30,0.44,0.38,1.00,0.58,0.45,0.44,0.54
0.50,0.51,0.02,0.56,0.60,0.60,0.60,0.57,0.58,0.62,0.52,0.52,0.48,0.61,0.61,0.62,0.52,0.58,0.52,0.62,0.50,0.45,0.60,0.60,0.58,0.52,0.52,0.62,0.61,0.72,0.57,0.55,0.45,0.60,0.40,0.63,0.56,0.52,0.52,0.54,0.56,0.59,0.56,0.62,0.60,0.58,1.00,0.62,0.61,0.62
0.66,0.76,-0.05,0.80,0.88,0.80,0.78,0.88,0.84,0.79,0.69,0.76,0.76,0.78,0.75,0.75,0.69,0.78,0.73,0.78,0.75,0.77,0.78,0.73,0.72,0.79,0.79,0.61,0.81,0.80,0.69,0.80,0.81,0.70,0.59,0.77,0.60,0.77,0.61,0.69,0.82,0.76,0.78,0.81,0.77,0.45,0.62,1.00,0.79,0.71
0.71,0.77,-0.04,0.79,0.85,0.80,0.73,0.80,0.70,0.78,0.66,0.80,0.71,0.83,0.83,0.79,0.72,0.81,0.78,0.77,0.78,0.80,0.73,0.76,0.71,0.78,0.81,0.70,0.83,0.79,0.72,0.82,0.73,0.70,0.60,0.77,0.65,0.79,0.64,0.75,0.80,0.80,0.84,0.72,0.85,0.44,0.61,0.79,1.00,0.80
0.66,0.75,-0.02,0.81,0.76,0.79,0.74,0.74,0.69,0.79,0.61,0.80,0.68,0.75,0.78,0.77,0.68,0.77,0.77,0.76,0.62,0.78,0.68,0.68,0.67,0.65,0.78,0.70,0.79,0.74,0.75,0.75,0.65,0.77,0.64,0.77,0.60,0.80,0.58,0.72,0.78,0.77,0.71,0.70,0.74,0.54,0.62,0.71,0.80,1.00
