0.37,0.60,0.52,0.56,0.52,0.07,0.54,0.63,0.54,0.48,0.51,0.59,0.62,0.55,0.61,1.00,0.53,0.07,0.53,0.43,0.52,0.50,0.50,0.60,0.61,0.61,0.54,0.60,0.54,0.52,0.07,0.52,0.07,0.51,0.07,0.50,0.56,0.41,0.50,0.45,0.55,0.40,0.65,0.52,0.54,0.46,0.53,0.47,0.43,0.56
0.63,0.82,0.72,0.82,0.84,-0.07,0.84,0.81,0.83,0.71,0.82,0.76,0.83,0.82,0.70,0.53,1.00,-0.07,0.80,0.70,0.74,0.68,0.78,0.51,0.83,0.82,0.76,0.80,0.71,0.66,-0.07,0.61,-0.07,0.74,-0.07,0.78,0.69,0.70,0.82,0.75,0.81,0.71,0.79,0.81,0.76,0.71,0.73,0.58,0.50,0.84
0.01,-0.01,0.00,-0.03,-0.07,1.00,-0.04,0.02,-0.03,-0.07,-0.05,-0.06,-0.03,-0.08,-0.04,0.07,-0.07,1.00,-0.08,-0.02,-0.04,-0.04,-0.09,0.03,-0.04,-0.10,-0.04,-0.03,-0.03,-0.07,1.00,-0.00,1.00,0.02,1.00,0.00,-0.01,-0.05,-0.08,-0.06,-0.07,-0.06,-0.03,-0.08,-0.07,-0.08,-0.05,-0.03,0.03,-0.02
0.55,0.81,0.66,0.72,0.83,-0.08,0.74,0.77,0.83,0.66,0.78,0.89,0.82,0.76,0.74,0.53,0.80,-0.08,1.00,0.68,0.68,0.56,0.65,0.61,0.81,0.75,0.73,0.84,0.76,0.80,-0.08,0.60,-0.08,0.67,-0.08,0.78,0.62,0.64,0.75,0.72,0.76,0.61,0.82,0.72,0.81,0.70,0.85,0.55,0.42,0.80
0.71,0.75,0.69,0.71,0.68,-0.02,0.69,0.63,0.72,0.70,0.73,0.71,0.73,0.70,0.61,0.43,0.70,-0.02,0.68,1.00,0.73,0.66,0.72,0.39,0.72,0.67,0.63,0.73,0.65,0.51,-0.02,0.56,-0.02,0.74,-0.02,0.67,0.62,0.78,0.73,0.78,0.78,0.75,0.75,0.74,0.69,0.83,0.64,0.65,0.44,0.78
0.61,0.76,0.75,0.72,0.73,-0.04,0.78,0.72,0.71,0.71,0.76,0.73,0.74,0.78,0.67,0.52,0.74,-0.04,0.68,0.73,1.00,0.71,0.71,0.43,0.76,0.70,0.62,0.75,0.68,0.51,-0.04,0.58,-0.04,0.72,-0.04,0.82,0.66,0.62,0.67,0.67,0.70,0.66,0.74,0.73,0.68,0.73,0.66,0.63,0.42,0.79
0.68,0.71,0.67,0.66,0.66,-0.04,0.68,0.67,0.60,0.65,0.70,0.64,0.68,0.74,0.54,0.50,0.68,-0.04,0.56,0.66,0.71,1.00,0.80,0.31,0.67,0.69,0.65,0.59,0.58,0.45,-0.04,0.66,-0.04,0.61,-0.04,0.60,0.72,0.79,0.72,0.71,0.75,0.73,0.74,0.74,0.67,0.71,0.51,0.65,0.58,0.69
0.70,0.72,0.73,0.78,0.72,-0.09,0.74,0.66,0.72,0.69,0.76,0.69,0.78,0.78,0.60,0.50,0.78,-0.09,0.65,0.72,0.71,0.80,1.00,0.34,0.80,0.76,0.69,0.67,0.66,0.57,-0.09,0.64,-0.09,0.66,-0.09,0.66,0.75,0.79,0.81,0.79,0.82,0.81,0.76,0.82,0.75,0.79,0.63,0.71,0.54,0.79
0.27,0.56,0.46,0.51,0.57,0.03,0.54,0.68,0.46,0.32,0.55,0.61,0.59,0.50,0.55,0.60,0.51,0.03,0.61,0.39,0.43,0.31,0.34,1.00,0.54,0.52,0.49,0.57,0.42,0.61,0.03,0.46,0.03,0.58,0.03,0.51,0.47,0.29,0.45,0.41,0.44,0.30,0.56,0.44,0.50,0.36,0.64,0.44,0.34,0.58
0.61,0.82,0.75,0.82,0.82,-0.04,0.80,0.76,0.86,0.73,0.82,0.84,0.85,0.78,0.74,0.61,0.83,-0.04,0.81,0.72,0.76,0.67,0.80,0.54,1.00,0.79,0.70,0.80,0.78,0.73,-0.04,0.61,-0.04,0.70,-0.04,0.81,0.70,0.73,0.79,0.80,0.79,0.71,0.86,0.83,0.88,0.76,0.81,0.65,0.50,0.83
0.66,0.78,0.67,0.84,0.79,-0.10,0.81,0.75,0.77,0.61,0.79,0.72,0.89,0.77,0.72,0.61,0.82,-0.10,0.75,0.67,0.70,0.69,0.76,0.52,0.79,1.00,0.81,0.80,0.69,0.70,-0.10,0.75,-0.10,0.73,-0.10,0.66,0.79,0.71,0.85,0.73,0.88,0.71,0.79,0.81,0.74,0.70,0.73,0.67,0.54,0.82
0.62,0.79,0.61,0.76,0.75,-0.04,0.71,0.74,0.66,0.58,0.80,0.67,0.80,0.76,0.65,0.54,0.76,-0.04,0.73,0.63,0.62,0.65,0.69,0.49,0.70,0.81,1.00,0.77,0.65,0.65,-0.04,0.74,-0.04,0.67,-0.04,0.63,0.77,0.65,0.75,0.72,0.83,0.66,0.75,0.75,0.67,0.66,0.61,0.64,0.56,0.73
0.63,0.86,0.70,0.79,0.83,-0.03,0.81,0.78,0.84,0.67,0.78,0.84,0.84,0.80,0.74,0.60,0.80,-0.03,0.84,0.73,0.75,0.59,0.67,0.57,0.80,0.80,0.77,1.00,0.74,0.73,-0.03,0.67,-0.03,0.79,-0.03,0.79,0.70,0.65,0.78,0.75,0.83,0.67,0.83,0.75,0.80,0.72,0.80,0.59,0.44,0.86
0.59,0.73,0.57,0.73,0.76,-0.03,0.68,0.71,0.73,0.63,0.72,0.75,0.76,0.66,0.83,0.54,0.71,-0.03,0.76,0.65,0.68,0.58,0.66,0.42,0.78,0.69,0.65,0.74,1.00,0.77,-0.03,0.56,-0.03,0.66,-0.03,0.67,0.60,0.67,0.70,0.70,0.71,0.64,0.75,0.70,0.73,0.66,0.71,0.55,0.42,0.72
0.50,0.67,0.49,0.70,0.76,-0.07,0.62,0.74,0.70,0.47,0.64,0.76,0.76,0.56,0.75,0.52,0.66,-0.07,0.80,0.51,0.51,0.45,0.57,0.61,0.73,0.70,0.65,0.73,0.77,1.00,-0.07,0.58,-0.07,0.61,-0.07,0.57,0.53,0.53,0.67,0.62,0.68,0.52,0.71,0.62,0.73,0.54,0.82,0.48,0.29,0.71
0.01,-0.01,0.00,-0.03,-0.07,1.00,-0.04,0.02,-0.03,-0.07,-0.05,-0.06,-0.03,-0.08,-0.04,0.07,-0.07,1.00,-0.08,-0.02,-0.04,-0.04,-0.09,0.03,-0.04,-0.10,-0.04,-0.03,-0.03,-0.07,1.00,-0.00,1.00,0.02,1.00,0.00,-0.01,-0.05,-0.08,-0.06,-0.07,-0.06,-0.03,-0.08,-0.07,-0.08,-0.05,-0.03,0.03,-0.02
0.65,0.67,0.60,0.68,0.64,-0.00,0.65,0.66,0.57,0.45,0.68,0.61,0.73,0.68,0.61,0.52,0.61,-0.00,0.60,0.56,0.58,0.66,0.64,0.46,0.61,0.75,0.74,0.67,0.56,0.58,-0.00,1.00,-0.00,0.64,-0.00,0.56,0.73,0.62,0.70,0.64,0.71,0.65,0.68,0.65,0.60,0.60,0.55,0.59,0.52,0.68
0.01,-0.01,0.00,-0.03,-0.07,1.00,-0.04,0.02,-0.03,-0.07,-0.05,-0.06,-0.03,-0.08,-0.04,0.07,-0.07,1.00,-0.08,-0.02,-0.04,-0.04,-0.09,0.03,-0.04,-0.10,-0.04,-0.03,-0.03,-0.07,1.00,-0.00,1.00,0.02,1.00,0.00,-0.01,-0.05,-0.08,-0.06,-0.07,-0.06,-0.03,-0.08,-0.07,-0.08,-0.05,-0.03,0.03,-0.02
0.66,0.76,0.68,0.76,0.74,0.02,0.77,0.78,0.69,0.56,0.72,0.74,0.81,0.71,0.71,0.51,0.74,0.02,0.67,0.74,0.72,0.61,0.66,0.58,0.70,0.73,0.67,0.79,0.66,0.61,0.02,0.64,0.02,1.00,0.02,0.71,0.68,0.62,0.68,0.68,0.77,0.62,0.75,0.68,0.63,0.69,0.72,0.64,0.48,0.87
0.01,-0.01,0.00,-0.03,-0.07,1.00,-0.04,0.02,-0.03,-0.07,-0.05,-0.06,-0.03,-0.08,-0.04,0.07,-0.07,1.00,-0.08,-0.02,-0.04,-0.04,-0.09,0.03,-0.04,-0.10,-0.04,-0.03,-0.03,-0.07,1.00,-0.00,1.00,0.02,1.00,0.00,-0.01,-0.05,-0.08,-0.06,-0.07,-0.06,-0.03,-0.08,-0.07,-0.08,-0.05,-0.03,0.03,-0.02
0.52,0.82,0.76,0.69,0.75,0.00,0.83,0.70,0.78,0.69,0.78,0.77,0.74,0.78,0.66,0.50,0.78,0.00,0.78,0.67,0.82,0.60,0.66,0.51,0.81,0.66,0.63,0.79,0.67,0.57,0.00,0.56,0.00,0.71,0.00,1.00,0.62,0.60,0.67,0.66,0.72,0.60,0.79,0.68,0.71,0.71,0.69,0.55,0.41,0.78
0.64,0.73,0.72,0.77,0.65,-0.01,0.74,0.71,0.67,0.57,0.74,0.61,0.79,0.76,0.56,0.56,0.69,-0.01,0.62,0.62,0.66,0.72,0.75,0.47,0.70,0.79,0.77,0.70,0.60,0.53,-0.01,0.73,-0.01,0.68,-0.01,0.62,1.00,0.65,0.75,0.67,0.79,0.71,0.74,0.76,0.62,0.70,0.56,0.80,0.59,0.75
0.73,0.71,0.62,0.72,0.71,-0.05,0.68,0.59,0.69,0.71,0.75,0.68,0.75,0.71,0.59,0.41,0.70,-0.05,0.64,0.78,0.62,0.79,0.79,0.29,0.73,0.71,0.65,0.65,0.67,0.53,-0.05,0.62,-0.05,0.62,-0.05,0.60,0.65,1.00,0.83,0.84,0.81,0.80,0.76,0.80,0.78,0.81,0.58,0.63,0.59,0.70
0.68,0.77,0.66,0.84,0.81,-0.08,0.78,0.72,0.80,0.66,0.83,0.75,0.85,0.78,0.65,0.50,0.82,-0.08,0.75,0.73,0.67,0.72,0.81,0.45,0.79,0.85,0.75,0.78,0.70,0.67,-0.08,0.70,-0.08,0.68,-0.08,0.67,0.75,0.83,1.00,0.83,0.87,0.80,0.78,0.89,0.81,0.77,0.71,0.63,0.57,0.81
