1.00,0.05,0.01,1.00,-0.04,-0.00,-0.01,-0.05,-0.05,1.00,-0.00,0.02,0.04,1.00,0.01,0.01,1.00,-0.00,0.02,1.00,0.00,1.00,-0.01,1.00,-0.01,0.02,0.03,1.00,1.00,0.03,0.03,-0.02,0.01,0.03,1.00,0.06,1.00,-0.03,0.04,1.00,0.02,-0.00,1.00,0.01,0.03,1.00,1.00,0.02,-0.06,0.04
0.05,1.00,0.68,0.05,0.59,0.57,0.56,0.60,0.50,0.05,0.54,0.57,0.50,0.05,0.70,0.63,0.05,0.61,0.70,0.05,0.41,0.05,0.76,0.05,0.52,0.56,0.61,0.05,0.05,0.60,0.49,0.47,0.49,0.60,0.05,0.55,0.05,0.45,0.46,0.05,0.78,0.33,0.05,0.64,0.64,0.05,0.05,0.51,0.36,0.52
0.01,0.68,1.00,0.01,0.63,0.72,0.68,0.60,0.70,0.01,0.63,0.60,0.68,0.01,0.72,0.61,0.01,0.65,0.72,0.01,0.64,0.01,0.69,0.01,0.71,0.70,0.74,0.01,0.01,0.61,0.59,0.59,0.57,0.49,0.01,0.68,0.01,0.53,0.62,0.01,0.67,0.45,0.01,0.78,0.65,0.01,0.01,0.66,0.57,0.63
1.00,0.05,0.01,1.00,-0.04,-0.00,-0.01,-0.05,-0.05,1.00,-0.00,0.02,0.04,1.00,0.01,0.01,1.00,-0.00,0.02,1.00,0.00,1.00,-0.01,1.00,-0.01,0.02,0.03,1.00,1.00,0.03,0.03,-0.02,0.01,0.03,1.00,0.06,1.00,-0.03,0.04,1.00,0.02,-0.00,1.00,0.01,0.03,1.00,1.00,0.02,-0.06,0.04
-0.04,0.59,0.63,-0.04,1.00,0.76,0.68,0.66,0.73,-0.04,0.62,0.68,0.67,-0.04,0.82,0.58,-0.04,0.57,0.71,-0.04,0.65,-0.04,0.78,-0.04,0.73,0.71,0.73,-0.04,-0.04,0.73,0.63,0.64,0.62,0.55,-0.04,0.64,-0.04,0.64,0.52,-0.04,0.71,0.31,-0.04,0.54,0.71,-0.04,-0.04,0.70,0.64,0.52
-0.00,0.57,0.72,-0.00,0.76,1.00,0.88,0.68,0.82,-0.00,0.67,0.71,0.77,-0.00,0.77,0.59,-0.00,0.69,0.77,-0.00,0.69,-0.00,0.76,-0.00,0.76,0.77,0.83,-0.00,-0.00,0.65,0.66,0.69,0.62,0.48,-0.00,0.73,-0.00,0.69,0.53,-0.00,0.71,0.44,-0.00,0.64,0.76,-0.00,-0.00,0.75,0.62,0.61
-0.01,0.56,0.68,-0.01,0.68,0.88,1.00,0.75,0.80,-0.01,0.69,0.72,0.73,-0.01,0.74,0.59,-0.01,0.71,0.80,-0.01,0.74,-0.01,0.76,-0.01,0.80,0.72,0.83,-0.01,-0.01,0.67,0.70,0.65,0.69,0.46,-0.01,0.72,-0.01,0.66,0.52,-0.01,0.76,0.43,-0.01,0.61,0.71,-0.01,-0.01,0.73,0.62,0.63
-0.05,0.60,0.60,-0.05,0.66,0.68,0.75,1.00,0.67,-0.05,0.57,0.63,0.62,-0.05,0.67,0.58,-0.05,0.66,0.73,-0.05,0.60,-0.05,0.67,-0.05,0.71,0.64,0.74,-0.05,-0.05,0.64,0.60,0.54,0.68,0.42,-0.05,0.61,-0.05,0.59,0.53,-0.05,0.68,0.41,-0.05,0.56,0.64,-0.05,-0.05,0.64,0.52,0.57
-0.05,0.50,0.70,-0.05,0.73,0.82,0.80,0.67,1.00,-0.05,0.63,0.63,0.78,-0.05,0.78,0.54,-0.05,0.65,0.73,-0.05,0.79,-0.05,0.70,-0.05,0.82,0.73,0.81,-0.05,-0.05,0.63,0.69,0.68,0.61,0.43,-0.05,0.70,-0.05,0.76,0.62,-0.05,0.66,0.43,-0.05,0.56,0.69,-0.05,-0.05,0.70,0.70,0.58
1.00,0.05,0.01,1.00,-0.04,-0.00,-0.01,-0.05,-0.05,1.00,-0.00,0.02,0.04,1.00,0.01,0.01,1.00,-0.00,0.02,1.00,0.00,1.00,-0.01,1.00,-0.01,0.02,0.03,1.00,1.00,0.03,0.03,-0.02,0.01,0.03,1.00,0.06,1.00,-0.03,0.04,1.00,0.02,-0.00,1.00,0.01,0.03,1.00,1.00,0.02,-0.06,0.04
-0.00,0.54,0.63,-0.00,0.62,0.67,0.69,0.57,0.63,-0.00,1.00,0.67,0.53,-0.00,0.71,0.52,-0.00,0.53,0.65,-0.00,0.58,-0.00,0.69,-0.00,0.63,0.65,0.70,-0.00,-0.00,0.59,0.62,0.49,0.56,0.57,-0.00,0.55,-0.00,0.43,0.53,-0.00,0.68,0.35,-0.00,0.54,0.59,-0.00,-0.00,0.54,0.47,0.49
